3 phase apparent power all meters exported from database
Time,AG_SCIENCE__MCC_MTR,BIOMEDICAL_SCIENCE_CH_MTR_1,BIOMEDICAL_SCIENCE_CH_MTR_2,BIOMEDICAL_SCIENCE_MAIN_A_MTR,BIOMEDICAL_SCIENCE_MAIN_B_MTR,BIOMEDICAL_SCIENCE_MCC_A_MTR,HAMILTON_LIB_PH_III_CH_1_MTR,HAMILTON_LIB_PH_III_CH_2_MTR,HAMILTON_LIB_PH_III_CH_3_MTR,HAMILTON_LIB_PH_III_MAIN_1_MTR,HAMILTON_LIB_PH_III_MAIN_2_MTR,HAMILTON_LIB_PH_III_MCC_AC1_MTR,HAMILTON_LIB_PH_III_MCC_AC2_MTR
Aug 11 24  23:48,126400.00,0.00,294670.00,720140.00,38270.00,151790.00,0.00,130060.00,1840.00,342290.00,85920.00,53380.00,17200.00
Aug 11 24  23:49,117190.00,0.00,294070.00,743090.00,40230.00,154110.00,0.00,130060.00,1840.00,336900.00,85790.00,53380.00,17200.00
Aug 11 24  23:50,111370.00,0.00,295650.00,737580.00,41450.00,150660.00,0.00,130060.00,1840.00,333540.00,85220.00,53540.00,16710.00
Aug 11 24  23:51,124890.00,0.00,291990.00,743000.00,42080.00,151410.00,0.00,130060.00,1840.00,332540.00,85270.00,53540.00,16710.00
Aug 11 24  23:52,119720.00,0.00,273590.00,728960.00,41700.00,147900.00,0.00,127910.00,1830.00,338320.00,85250.00,53540.00,16710.00
Aug 11 24  23:53,118100.00,0.00,294160.00,739200.00,40680.00,149230.00,0.00,127910.00,1830.00,346110.00,85320.00,53840.00,16710.00
Aug 11 24  23:54,123560.00,0.00,294200.00,737680.00,38950.00,151990.00,0.00,127910.00,1830.00,348140.00,84990.00,53840.00,16180.00
Aug 11 24  23:55,116830.00,0.00,292850.00,733740.00,40890.00,151200.00,0.00,128170.00,1830.00,326790.00,85360.00,53840.00,16180.00
Aug 11 24  23:56,120510.00,0.00,293090.00,736790.00,41190.00,150960.00,0.00,128170.00,1530.00,341550.00,85240.00,53840.00,16180.00
Aug 11 24  23:57,119400.00,0.00,293280.00,739310.00,40260.00,150400.00,0.00,128170.00,1530.00,331080.00,85170.00,53760.00,15260.00
Aug 11 24  23:58,127310.00,0.00,295810.00,742560.00,40780.00,148780.00,0.00,128170.00,1530.00,326160.00,85410.00,53760.00,15260.00
Aug 11 24  23:59,125840.00,0.00,290680.00,733470.00,38520.00,150450.00,0.00,128400.00,1530.00,331490.00,85120.00,53760.00,15260.00
Aug 12 24  00:00,126030.00,0.00,267990.00,705470.00,37350.00,150530.00,0.00,128400.00,1540.00,323650.00,86360.00,53630.00,15260.00
Aug 12 24  00:01,120010.00,0.00,291700.00,733540.00,37230.00,152540.00,0.00,128400.00,1540.00,317160.00,85330.00,53630.00,14420.00
Aug 12 24  00:02,126460.00,0.00,291430.00,734150.00,38640.00,151400.00,0.00,127640.00,1540.00,321890.00,84910.00,53630.00,14420.00
Aug 12 24  00:03,118480.00,0.00,290920.00,733910.00,39800.00,150930.00,0.00,127640.00,1530.00,327780.00,85190.00,53630.00,14420.00
Aug 12 24  00:04,127360.00,0.00,291810.00,735940.00,40130.00,150380.00,0.00,127640.00,1530.00,325090.00,84990.00,53630.00,14070.00
Aug 12 24  00:05,120460.00,0.00,257540.00,723420.00,39320.00,146180.00,0.00,127640.00,1530.00,321070.00,85550.00,53630.00,14070.00
Aug 12 24  00:06,126830.00,0.00,291710.00,729830.00,38960.00,150190.00,0.00,127930.00,1530.00,322930.00,85230.00,53630.00,14070.00
Aug 12 24  00:07,123150.00,0.00,292720.00,731560.00,41810.00,151970.00,0.00,127930.00,1530.00,330060.00,85360.00,53510.00,14070.00
Aug 12 24  00:08,127920.00,0.00,289970.00,733940.00,42910.00,152430.00,0.00,127930.00,1530.00,332270.00,85280.00,53510.00,12990.00
Aug 12 24  00:09,129170.00,0.00,289990.00,733910.00,42550.00,152080.00,0.00,129130.00,1530.00,332200.00,85440.00,53510.00,12990.00
Aug 12 24  00:10,120770.00,0.00,290220.00,736730.00,42610.00,153240.00,0.00,129130.00,1850.00,336020.00,86100.00,53510.00,12990.00
Aug 12 24  00:11,122790.00,0.00,292000.00,736490.00,41870.00,152720.00,0.00,129130.00,1850.00,323280.00,85490.00,53680.00,12990.00
Aug 12 24  00:12,125160.00,0.00,288470.00,737960.00,41180.00,149900.00,0.00,129130.00,1850.00,331050.00,85110.00,53680.00,13200.00
Aug 12 24  00:13,125780.00,0.00,291370.00,728650.00,42760.00,150100.00,0.00,126690.00,1850.00,328710.00,85380.00,53680.00,13200.00
Aug 12 24  00:14,131920.00,0.00,291610.00,729180.00,43830.00,147660.00,0.00,126690.00,1800.00,343420.00,85430.00,53540.00,13200.00
Aug 12 24  00:15,133720.00,0.00,294540.00,739210.00,44390.00,149920.00,0.00,126690.00,1800.00,338300.00,85430.00,53540.00,12900.00
Aug 12 24  00:16,132910.00,0.00,294160.00,738250.00,40240.00,151590.00,0.00,126690.00,1800.00,326080.00,85510.00,53540.00,12900.00
Aug 12 24  00:17,132540.00,0.00,291220.00,731970.00,41700.00,150870.00,0.00,128910.00,1790.00,325500.00,84980.00,53540.00,12900.00
Aug 12 24  00:18,118890.00,0.00,292270.00,707140.00,41880.00,150370.00,0.00,128910.00,1790.00,329680.00,84870.00,53330.00,12900.00
Aug 12 24  00:19,123730.00,0.00,293580.00,717270.00,41720.00,151470.00,0.00,128910.00,1790.00,315680.00,85260.00,53330.00,13420.00
Aug 12 24  00:20,128880.00,0.00,294740.00,713590.00,39370.00,151480.00,0.00,129390.00,1790.00,322270.00,85140.00,53330.00,13420.00
Aug 12 24  00:21,119170.00,0.00,294230.00,713110.00,39870.00,150050.00,0.00,129390.00,1820.00,318880.00,85130.00,53330.00,13420.00
Aug 12 24  00:22,124830.00,0.00,292850.00,716690.00,39740.00,150200.00,0.00,129390.00,1820.00,326370.00,85100.00,53890.00,13470.00
Aug 12 24  00:23,129430.00,0.00,291030.00,726330.00,41060.00,146750.00,0.00,129390.00,1820.00,322650.00,85170.00,53890.00,13470.00
Aug 12 24  00:24,116360.00,0.00,296400.00,735430.00,41510.00,150050.00,0.00,130140.00,1500.00,316470.00,85010.00,53890.00,13470.00
Aug 12 24  00:25,118190.00,0.00,294480.00,738060.00,42080.00,150010.00,0.00,130140.00,1500.00,322780.00,85080.00,53800.00,13470.00
Aug 12 24  00:26,125250.00,0.00,292120.00,744010.00,41580.00,149650.00,0.00,130140.00,1500.00,313780.00,85060.00,53800.00,13640.00
Aug 12 24  00:27,124770.00,0.00,292400.00,737410.00,41540.00,151850.00,0.00,130460.00,1500.00,317670.00,84880.00,53800.00,13640.00
Aug 12 24  00:28,129310.00,0.00,292120.00,736800.00,42100.00,151440.00,0.00,130460.00,1500.00,340760.00,85000.00,53800.00,13640.00
Aug 12 24  00:29,128660.00,0.00,293070.00,734970.00,41620.00,153440.00,0.00,130460.00,1500.00,329220.00,84990.00,53650.00,14190.00
Aug 12 24  00:30,118310.00,0.00,293340.00,735820.00,39590.00,150770.00,0.00,130460.00,1500.00,346090.00,85310.00,53650.00,14190.00
Aug 12 24  00:31,116020.00,0.00,292870.00,733930.00,39910.00,149870.00,0.00,131880.00,1500.00,346010.00,85370.00,53650.00,14190.00
Aug 12 24  00:32,125440.00,0.00,291430.00,729370.00,39580.00,148950.00,0.00,131880.00,1500.00,350740.00,85300.00,53990.00,14190.00
Aug 12 24  00:33,120770.00,0.00,294960.00,755590.00,38590.00,150730.00,0.00,131880.00,1500.00,350090.00,85290.00,53990.00,13940.00
Aug 12 24  00:34,124930.00,0.00,294080.00,744130.00,38360.00,152040.00,0.00,133340.00,1500.00,344310.00,85240.00,53990.00,13940.00
Aug 12 24  00:35,128520.00,0.00,292170.00,736670.00,38310.00,150410.00,0.00,133340.00,1500.00,357860.00,85330.00,53990.00,13940.00
Aug 12 24  00:36,119910.00,0.00,292130.00,737030.00,39190.00,152220.00,0.00,133340.00,1500.00,336290.00,85120.00,53990.00,14790.00
Aug 12 24  00:37,124540.00,0.00,291290.00,736460.00,39640.00,151450.00,0.00,133340.00,1500.00,345260.00,85490.00,53990.00,14790.00
Aug 12 24  00:38,130010.00,0.00,291450.00,737870.00,38200.00,151200.00,0.00,133770.00,1820.00,347770.00,84670.00,53990.00,14790.00
Aug 12 24  00:39,129800.00,0.00,290850.00,735340.00,37620.00,150300.00,0.00,133770.00,1820.00,343590.00,84860.00,53960.00,14790.00
Aug 12 24  00:40,130470.00,0.00,289410.00,727330.00,39700.00,148600.00,0.00,133770.00,1820.00,352070.00,85660.00,53960.00,15290.00
Aug 12 24  00:41,116770.00,0.00,293460.00,739230.00,39310.00,148330.00,0.00,134020.00,1820.00,347190.00,85010.00,53960.00,15290.00
Aug 12 24  00:42,120470.00,0.00,293070.00,736440.00,38720.00,151170.00,0.00,134020.00,1820.00,344350.00,85140.00,53960.00,15290.00
Aug 12 24  00:43,119950.00,0.00,292380.00,738450.00,38600.00,152460.00,0.00,134020.00,1820.00,339620.00,85050.00,54040.00,15670.00
Aug 12 24  00:44,120240.00,0.00,293050.00,737580.00,42480.00,151230.00,0.00,134020.00,1820.00,335730.00,84840.00,54040.00,15670.00
Aug 12 24  00:45,121670.00,0.00,291600.00,732630.00,42290.00,150900.00,0.00,133540.00,1820.00,351970.00,84820.00,54040.00,15670.00
Aug 12 24  00:46,123630.00,0.00,291840.00,730740.00,42380.00,152470.00,0.00,133540.00,1810.00,345560.00,84900.00,54200.00,15670.00
Aug 12 24  00:47,125710.00,0.00,290580.00,730640.00,44010.00,149110.00,0.00,133540.00,1810.00,339040.00,85050.00,54200.00,15710.00
Aug 12 24  00:48,124580.00,0.00,290440.00,741640.00,42580.00,148130.00,0.00,134240.00,1810.00,350150.00,86130.00,54200.00,15710.00
Aug 12 24  00:49,118320.00,0.00,291810.00,734870.00,42900.00,149930.00,0.00,134240.00,1830.00,339210.00,85230.00,54200.00,15710.00
Aug 12 24  00:50,113800.00,0.00,291220.00,734310.00,43670.00,151340.00,0.00,134240.00,1830.00,345620.00,84900.00,54020.00,15260.00
Aug 12 24  00:51,119840.00,0.00,291180.00,732100.00,43050.00,150910.00,0.00,134240.00,1830.00,341890.00,85010.00,54020.00,15260.00
Aug 12 24  00:52,126120.00,0.00,291280.00,734950.00,42900.00,152630.00,0.00,133860.00,1830.00,346070.00,84950.00,54020.00,15260.00
Aug 12 24  00:53,119250.00,0.00,290230.00,734690.00,43470.00,151960.00,0.00,133860.00,1520.00,351610.00,84970.00,53900.00,15260.00
Aug 12 24  00:54,126780.00,0.00,291620.00,735720.00,41800.00,151450.00,0.00,133860.00,1520.00,350150.00,84820.00,53900.00,15010.00
Aug 12 24  00:55,120610.00,0.00,291100.00,720720.00,43520.00,152010.00,0.00,133860.00,1520.00,336060.00,85120.00,53900.00,15010.00
Aug 12 24  00:56,118710.00,0.00,289480.00,700180.00,43960.00,148710.00,0.00,133780.00,1500.00,343440.00,84970.00,53900.00,15010.00
Aug 12 24  00:57,126350.00,0.00,299810.00,716440.00,42410.00,149140.00,0.00,133780.00,1500.00,335800.00,84770.00,54090.00,15010.00
Aug 12 24  00:58,122330.00,0.00,301870.00,716160.00,41850.00,149840.00,0.00,133780.00,1500.00,340250.00,84960.00,54090.00,14330.00
Aug 12 24  00:59,123170.00,0.00,300340.00,719240.00,42330.00,150250.00,0.00,133270.00,1500.00,340660.00,85060.00,54090.00,14330.00
Aug 12 24  01:00,128080.00,0.00,298680.00,725510.00,42080.00,153970.00,0.00,133270.00,1530.00,342560.00,84940.00,54090.00,14330.00
Aug 12 24  01:01,115190.00,0.00,296530.00,744110.00,40680.00,153540.00,0.00,133270.00,1530.00,343820.00,85280.00,53890.00,14070.00
Aug 12 24  01:02,124510.00,0.00,296530.00,749190.00,38660.00,153050.00,0.00,133270.00,1530.00,344150.00,84800.00,53890.00,14070.00
Aug 12 24  01:03,129450.00,0.00,293910.00,736070.00,39430.00,152450.00,0.00,132920.00,1510.00,334550.00,84980.00,53890.00,14070.00
Aug 12 24  01:04,126890.00,0.00,294690.00,736840.00,38840.00,151450.00,0.00,132920.00,1510.00,340610.00,84900.00,54050.00,14070.00
Aug 12 24  01:05,123030.00,0.00,292670.00,737730.00,40960.00,149230.00,0.00,132920.00,1510.00,296040.00,84930.00,54050.00,14000.00
Aug 12 24  01:06,115110.00,0.00,292740.00,734360.00,40950.00,147330.00,0.00,130790.00,1510.00,303700.00,84970.00,54050.00,14000.00
Aug 12 24  01:07,117900.00,0.00,294970.00,737230.00,41520.00,149290.00,0.00,130790.00,1850.00,287730.00,85160.00,54050.00,14000.00
Aug 12 24  01:08,122880.00,0.00,293400.00,735800.00,41390.00,152240.00,0.00,130790.00,1850.00,300160.00,84840.00,52970.00,14100.00
Aug 12 24  01:09,123600.00,0.00,293630.00,742530.00,41120.00,151600.00,0.00,130790.00,1850.00,275860.00,84590.00,52970.00,14100.00
Aug 12 24  01:10,109860.00,0.00,293260.00,736930.00,41540.00,152390.00,0.00,123850.00,1850.00,294320.00,84630.00,52970.00,14100.00
Aug 12 24  01:11,116280.00,0.00,292510.00,739080.00,38860.00,151830.00,0.00,123850.00,1830.00,287830.00,84620.00,52650.00,14100.00
Aug 12 24  01:12,124240.00,0.00,290790.00,734090.00,38200.00,151330.00,0.00,123850.00,1830.00,280360.00,84560.00,52650.00,13250.00
Aug 12 24  01:13,118530.00,0.00,291230.00,728800.00,37400.00,150250.00,0.00,121950.00,1830.00,285080.00,84770.00,52650.00,13250.00
Aug 12 24  01:14,119600.00,0.00,290440.00,732730.00,37300.00,147040.00,0.00,121950.00,1830.00,288050.00,85460.00,52650.00,13250.00
Aug 12 24  01:15,121550.00,0.00,293030.00,729410.00,36910.00,149280.00,0.00,121950.00,1830.00,281310.00,85230.00,52570.00,13250.00
Aug 12 24  01:16,120600.00,0.00,293550.00,744490.00,39420.00,149920.00,1690.00,121950.00,1830.00,276940.00,84680.00,52570.00,12500.00
Aug 12 24  01:17,125220.00,0.00,291950.00,746320.00,38210.00,151230.00,1690.00,121710.00,1830.00,278550.00,84590.00,52570.00,12500.00
Aug 12 24  01:18,108530.00,0.00,292520.00,738430.00,39100.00,151790.00,1690.00,121710.00,1830.00,293620.00,84680.00,52570.00,12500.00
Aug 12 24  01:19,117860.00,0.00,293030.00,734880.00,39180.00,153050.00,1690.00,121710.00,1830.00,285380.00,84720.00,53030.00,11550.00
Aug 12 24  01:20,124640.00,0.00,293050.00,732800.00,39060.00,151470.00,0.00,121710.00,1830.00,289740.00,84680.00,53030.00,11550.00
Aug 12 24  01:21,125890.00,0.00,293140.00,738560.00,41440.00,150850.00,0.00,122090.00,1520.00,297020.00,84750.00,53030.00,11550.00
Aug 12 24  01:22,126970.00,0.00,290350.00,731400.00,41410.00,149050.00,0.00,122090.00,1520.00,303880.00,84570.00,52610.00,11550.00
Aug 12 24  01:23,116260.00,0.00,288900.00,727330.00,42100.00,146560.00,0.00,122090.00,1520.00,304960.00,84630.00,52610.00,11230.00
Aug 12 24  01:24,124620.00,0.00,290550.00,737340.00,42960.00,145570.00,0.00,122370.00,1520.00,307200.00,84810.00,52610.00,11230.00
Aug 12 24  01:25,118450.00,0.00,295800.00,731000.00,42740.00,148690.00,0.00,122370.00,1520.00,298250.00,84950.00,52610.00,11230.00
Aug 12 24  01:26,123180.00,0.00,294490.00,730830.00,42580.00,150810.00,0.00,122370.00,1520.00,298320.00,84930.00,53150.00,10850.00
Aug 12 24  01:27,126870.00,0.00,293580.00,735630.00,43660.00,152160.00,0.00,122370.00,1520.00,293660.00,84880.00,53150.00,10850.00
Aug 12 24  01:28,117450.00,0.00,294650.00,742930.00,41830.00,153270.00,0.00,122740.00,1520.00,305080.00,84760.00,53150.00,10850.00
Aug 12 24  01:29,122150.00,0.00,293300.00,738710.00,41120.00,151740.00,0.00,122740.00,1530.00,309050.00,84900.00,53300.00,10850.00
Aug 12 24  01:30,127110.00,0.00,293300.00,737020.00,42480.00,152750.00,0.00,122740.00,1530.00,308300.00,84930.00,53300.00,10650.00
Aug 12 24  01:31,126710.00,0.00,292300.00,740990.00,43770.00,151230.00,0.00,124500.00,1530.00,311390.00,84760.00,53300.00,10650.00
Aug 12 24  01:32,123660.00,0.00,290820.00,728230.00,42580.00,149620.00,0.00,124500.00,1520.00,308960.00,84710.00,53300.00,10650.00
Aug 12 24  01:33,111730.00,0.00,293710.00,734520.00,43240.00,147330.00,0.00,124500.00,1520.00,311250.00,84780.00,53400.00,10650.00
Aug 12 24  01:34,118720.00,0.00,294230.00,734130.00,42120.00,147770.00,0.00,124500.00,1520.00,315570.00,85030.00,53400.00,10550.00
Aug 12 24  01:35,123540.00,0.00,294670.00,737530.00,43240.00,151660.00,0.00,127960.00,1520.00,309500.00,84890.00,53400.00,10550.00
Aug 12 24  01:36,123190.00,0.00,293410.00,737160.00,43880.00,151120.00,0.00,127960.00,1850.00,317970.00,84670.00,53400.00,10550.00
Aug 12 24  01:37,114750.00,0.00,294120.00,735890.00,44360.00,151450.00,0.00,127960.00,1850.00,332390.00,84620.00,53570.00,11000.00
Aug 12 24  01:38,113180.00,0.00,293740.00,723160.00,42870.00,152420.00,0.00,127960.00,1850.00,347570.00,84500.00,53570.00,11000.00
Aug 12 24  01:39,119530.00,0.00,293970.00,712630.00,40910.00,151260.00,0.00,131050.00,1840.00,332550.00,84660.00,53570.00,11000.00
Aug 12 24  01:40,123230.00,0.00,294570.00,714250.00,39350.00,149500.00,0.00,131050.00,1840.00,344630.00,84820.00,53490.00,11000.00
Aug 12 24  01:41,124150.00,0.00,291160.00,708130.00,39840.00,146940.00,0.00,131050.00,1840.00,339500.00,84530.00,53490.00,11820.00
Aug 12 24  01:42,117510.00,0.00,296000.00,710310.00,39280.00,149220.00,0.00,136180.00,1840.00,343950.00,84670.00,53490.00,11820.00
Aug 12 24  01:43,119540.00,0.00,295910.00,718840.00,39580.00,150380.00,0.00,136180.00,1830.00,347310.00,84620.00,53490.00,11820.00
Aug 12 24  01:44,121580.00,0.00,295040.00,741770.00,40630.00,150650.00,0.00,136180.00,1830.00,346860.00,84730.00,54080.00,12800.00
Aug 12 24  01:45,124240.00,0.00,294190.00,746520.00,41260.00,149380.00,1680.00,136180.00,1830.00,344890.00,84570.00,54080.00,12800.00
Aug 12 24  01:46,123160.00,0.00,293310.00,740120.00,40710.00,151940.00,1680.00,136500.00,1830.00,344650.00,84640.00,54080.00,12800.00
Aug 12 24  01:47,123730.00,0.00,292330.00,737270.00,40090.00,150100.00,1680.00,136500.00,1840.00,338430.00,84630.00,54030.00,12800.00
Aug 12 24  01:48,123730.00,0.00,292710.00,732700.00,39170.00,150520.00,1680.00,136500.00,1840.00,344460.00,84810.00,54030.00,14420.00
Aug 12 24  01:49,116150.00,0.00,292080.00,727630.00,39140.00,147880.00,1650.00,137130.00,1840.00,330590.00,84730.00,54030.00,14420.00
Aug 12 24  01:50,110720.00,0.00,279570.00,724520.00,39550.00,146070.00,1650.00,137130.00,1520.00,327590.00,84730.00,54030.00,14420.00
Aug 12 24  01:51,116700.00,0.00,294460.00,736960.00,39020.00,149410.00,1650.00,137130.00,1520.00,336590.00,84640.00,54280.00,14420.00
Aug 12 24  01:52,122070.00,0.00,294090.00,747510.00,40230.00,150530.00,1650.00,137130.00,1520.00,335250.00,84800.00,54280.00,14960.00
Aug 12 24  01:53,123950.00,0.00,291930.00,734850.00,38230.00,152410.00,1650.00,136850.00,1520.00,336920.00,85170.00,54280.00,14960.00
Aug 12 24  01:54,125220.00,0.00,293180.00,736550.00,39540.00,150690.00,1650.00,136850.00,1520.00,328910.00,85080.00,54280.00,14960.00
Aug 12 24  01:55,124600.00,0.00,292840.00,738700.00,39410.00,151690.00,1650.00,136850.00,1520.00,329870.00,85180.00,53730.00,15550.00
Aug 12 24  01:56,123870.00,0.00,290770.00,735390.00,40140.00,152350.00,1650.00,136360.00,1520.00,328090.00,85100.00,53730.00,15550.00
Aug 12 24  01:57,113010.00,0.00,292120.00,736230.00,40130.00,152080.00,1650.00,136360.00,1510.00,339050.00,85270.00,53730.00,15550.00
Aug 12 24  01:58,112190.00,0.00,291750.00,739400.00,39130.00,151660.00,1650.00,136360.00,1510.00,339250.00,84840.00,54110.00,15240.00
Aug 12 24  01:59,119640.00,0.00,291490.00,736710.00,39050.00,149180.00,1670.00,135310.00,1510.00,343070.00,84940.00,54110.00,15240.00
Aug 12 24  02:00,123890.00,0.00,294190.00,738990.00,39440.00,146880.00,1670.00,135310.00,1520.00,345810.00,84910.00,54110.00,15240.00
Aug 12 24  02:01,124090.00,0.00,294010.00,735470.00,40570.00,149200.00,1670.00,135310.00,1520.00,353950.00,84920.00,54200.00,15550.00
Aug 12 24  02:02,114410.00,0.00,291740.00,736950.00,40760.00,150150.00,1660.00,134520.00,1520.00,346210.00,85270.00,54200.00,15550.00
Aug 12 24  02:03,120140.00,0.00,291820.00,738720.00,40760.00,151670.00,1660.00,134520.00,1540.00,351770.00,85550.00,54200.00,15550.00
Aug 12 24  02:04,113470.00,0.00,292470.00,740800.00,42290.00,151170.00,1660.00,134520.00,1540.00,347840.00,85620.00,54230.00,15640.00
Aug 12 24  02:05,119960.00,0.00,291450.00,737840.00,42500.00,151640.00,0.00,133450.00,1540.00,348230.00,85450.00,54230.00,15640.00
Aug 12 24  02:06,117310.00,0.00,289200.00,733130.00,37510.00,150430.00,0.00,133450.00,1840.00,344060.00,84740.00,54230.00,15640.00
Aug 12 24  02:07,123170.00,0.00,288070.00,739600.00,38390.00,148330.00,0.00,133450.00,1840.00,331740.00,84740.00,53870.00,15140.00
Aug 12 24  02:08,124610.00,0.00,278710.00,710030.00,39450.00,146030.00,0.00,131380.00,1840.00,346120.00,84920.00,53870.00,15140.00
Aug 12 24  02:09,123430.00,0.00,293020.00,736700.00,41490.00,148600.00,0.00,131380.00,1850.00,339550.00,84590.00,53870.00,15140.00
Aug 12 24  02:10,121450.00,0.00,294500.00,739190.00,40800.00,149770.00,0.00,131380.00,1850.00,334650.00,84870.00,53930.00,14960.00
Aug 12 24  02:11,117290.00,0.00,293840.00,735750.00,40880.00,152560.00,0.00,131120.00,1850.00,337420.00,85080.00,53930.00,14960.00
Aug 12 24  02:12,114590.00,0.00,293220.00,735560.00,42060.00,151830.00,0.00,131120.00,1820.00,343570.00,84650.00,53960.00,14960.00
Aug 12 24  02:13,118200.00,0.00,292870.00,743240.00,39800.00,151460.00,0.00,131120.00,1820.00,332540.00,84650.00,53960.00,14560.00
Aug 12 24  02:14,113260.00,0.00,293410.00,750480.00,41520.00,152940.00,0.00,131040.00,1820.00,337310.00,84660.00,53960.00,14560.00
Aug 12 24  02:15,120250.00,0.00,291250.00,739160.00,40180.00,151970.00,0.00,131040.00,1840.00,325070.00,84690.00,53920.00,14560.00
Aug 12 24  02:16,115710.00,0.00,293310.00,733850.00,40180.00,152130.00,0.00,131040.00,1840.00,324850.00,84580.00,53920.00,14490.00
Aug 12 24  02:17,121060.00,0.00,293020.00,732450.00,43280.00,147750.00,0.00,130540.00,1840.00,334360.00,84520.00,53920.00,14490.00
Aug 12 24  02:18,121520.00,0.00,294890.00,736380.00,44430.00,148510.00,0.00,130540.00,1840.00,337300.00,84520.00,53870.00,14490.00
Aug 12 24  02:19,121490.00,0.00,295410.00,738860.00,42920.00,151100.00,0.00,130540.00,1840.00,345030.00,84640.00,53870.00,14140.00
Aug 12 24  02:20,113250.00,0.00,293700.00,740880.00,42330.00,150690.00,0.00,130940.00,1840.00,338670.00,84660.00,53870.00,14140.00
Aug 12 24  02:21,116220.00,0.00,294190.00,745920.00,40530.00,150170.00,0.00,130940.00,1520.00,346260.00,85490.00,53860.00,14140.00
Aug 12 24  02:22,116430.00,0.00,292330.00,706530.00,41910.00,150770.00,0.00,130940.00,1520.00,349230.00,84860.00,53860.00,13890.00
Aug 12 24  02:23,117580.00,0.00,292630.00,706280.00,41650.00,152020.00,0.00,131280.00,1520.00,338300.00,84790.00,53860.00,13890.00
Aug 12 24  02:24,119940.00,0.00,289610.00,709920.00,42810.00,147520.00,0.00,131280.00,1520.00,342480.00,84830.00,53500.00,13890.00
Aug 12 24  02:25,126150.00,0.00,294990.00,711070.00,37680.00,148370.00,0.00,131280.00,1520.00,336500.00,85410.00,53500.00,13810.00
Aug 12 24  02:26,129740.00,0.00,292040.00,711430.00,38800.00,150080.00,0.00,130430.00,1520.00,326380.00,85300.00,53500.00,13810.00
Aug 12 24  02:27,120500.00,0.00,294130.00,720040.00,37400.00,150600.00,0.00,130430.00,1530.00,324510.00,85090.00,53900.00,13810.00
